web_url,headline,top,common,demonym,city,month,year,count
http://query.nytimes.com/gst/abstract.html?res=9C05EEDE103BE03ABC4151DFB166838C609EDE,Two More German Liners Now Under American Flag,germany,,germany (german),,07,1917,124
http://query.nytimes.com/gst/abstract.html?res=9F03E6DE103AE433A25754C1A96E9C946696D6CF,"WILSON EXPECTED TO SOUND ALLIES AFTER STUDYING POPE'S PEACE NOTE; NO HOPE OF ACCEPTANCE IS SEEN; DEEP DISTRUST OF BERLIN Allies Insist Germany Must Offer Redress For Wrongs Done. U-BOAT QUESTION IGNORED Comment on Failure to Mention Cause of America's Entrance Into the War.EQUAL BLAME IS DENIED Lansing Emphasizes That No Decision Has Been Reached--Asks Suspension of Judgement. To be Considered Maturely. Will Seek Allies' Views. Deny Equal Responsibility. WILSON EXPECTED TO SOUND ALLIES Discard Peace ""Based on Map."" WOULD ANSWER ""NO"" TO POPE. Fred Horner, M.P., Thinks the Papal Appeal Now a Mistake. FRENCH UNITED AGAINST PLAN Believe Germany, Failing at Stockholm, Turned to Pope's Help. TAKES LA FOLLETTE TO TASK. Questions Asked Senator by Security League Anent Peace Resolution. TAFT OPPOSES PEACE TALK. Asserts Prussian Military Caste Must Be Crushed First.",germany,germany (germany),france (french) : prussia (prussian),germany (berlin) : sweden (stockholm),08,1917,132
http://query.nytimes.com/gst/abstract.html?res=980CE3DF113BE03ABC4C52DFBF66838C609EDE,"ARTILLERY FORCES REACH PERSHING; First Announcement of the Presence of a Large Contingent in France Is Authorized. MAY FIGHT GERMANS SOON Training, Which Is Already WellAdvanced, Likely to be Completed on the Battlefront. To Train with Infantry Forces. Americans Use the Famous 75s. ARTILLERY FORCES REACH PERSHING Co-operation with Aircraft.",germany,france (france),germany (german),,09,1917,154
http://query.nytimes.com/gst/abstract.html?res=9803E1DD113BE03ABC4C53DFB667838C609EDE,"U-BOAT CAPTAINS MISLEAD BERLIN; Unable to Give Exact Reports of Tonnage Sunk, and Some Victims Get to Port. ESTIMATES 50% TOO HIGH Washington Cautions Optimists, but Says Convoying Policy Has Reduced the Losses.",germany,,,germany (berlin),10,1917,137
http://query.nytimes.com/gst/abstract.html?res=9800E3DC113AE433A25752C0A9679D946696D6CF,BRAZIL CALLS ARMY TO QUELL GERMANS; Troops Mobilizing in Southern Part to Prevent Threatened Uprising of Colonists.,germany,brazil (brazil),germany (german),,11,1917,115
http://query.nytimes.com/gst/abstract.html?res=9505E3DC1E3AE433A25754C0A9649D946696D6CF,"Halifax Thought of German Shelling as Shock Came.; CITY CUT OFF FOR HOURS Count of Dead Is Slow Amid Burning Ruins of Wrecked District. EXPLOSION HEARD 61 MILES Came 17 Minutes After the Collision, When Flames Reached Munitions Cargo.MANY VICTIMS ON SHIPSHarbor Crowded with Boats on War Duty--American Bluejackets Aid in Rescue Work. Fought Vainly to Check Flames. Flattened Whole Section. TWO SQUARE MILES IN RUINS. City Laid Waste by Shock, and Then by Flames. Soldiers and Sailors Patrol City. Ships Crushed in the Narrows. Houses Blown to Atoms. Feared Fleet or Air Raid. Quick Organization of Rescue. All Wires Thrown Down. SHOCK CAUSED A TIDAL WAVE And Dock Workers by Hundreds Were End Engulfed. HEARD 61 MILES AWAY. Nova Scotia Cities Rush Help to Halifax. RAILWAYS SUFFER HEAVILY. Scattered Reports to Outside Points Tell of Damage.",germany,,germany (german),,12,1917,89
http://query.nytimes.com/gst/abstract.html?res=9500E1DD133FE433A25755C0A9679C946996D6CF,NO AIM TO ALTER HER RULE; But Would Like to Deal With a Liberalized Government. MUST RESTORE BELGIUM Serbia and Other Balkan States to Regain Freedom;-Turks Can Keep Constantinople. RUSSIA'S PEACE PLAN VAIN Only Her People Can Save Her ;-League of Nations Only Assurance of Lasting Peace. Consulted Many Leaders. Entered War in Self-Defense. As to Democracy in Germany. Teuton Terms Vague. Not a Foundation for Peace. Belgian Restoration First. Must Reconsider Wrong of 71. Prussian Designs Upon Russia. Turks May Keep Constantinople. Lloyd George Emphasizes Self-Government for All Nations. Colonies to Settle Own Future. Must Have Permanent Settlement.,germany,belgium (belgium) : germany (germany) : serbia (serbia),belgium (belgian) : turkey (turk) : prussia (prussian),,01,1918,90
http://query.nytimes.com/gst/abstract.html?res=9E04E5DF113FE433A25755C1A9649C946996D6CF,RUSSIA CUTS LOOSE FROM ENTENTE; TEUTONS PLAN TO TAKE PETROGRAD; CZERNIN SEES WAR'S END APPROCHING; TROTZKY'S 'PEACE' REJECTED Conference at Kaiser's Headquarters Decides On Active Operations. TO ACT WITH UKRAINIANS Bolsheviki in Esthonia and Livonia Arrest German Residents by Wholesale.COUNCILS BACK TROTZKYConfident German and Austrian Masses Won't Permit NewBloodshed on East Front. Germans to Resume War. Kuhlmann Spurned Trotsky Peace. UKRAINE ARMIES ADVANCE. Big Battle for Kiev Reported Going Against Bolsheviki.,germany,russia (russia) : ukraine (ukraine),austria (austrian) : germany (german) : ukraine (ukrainian),ukraine (kiev),02,1918,112
http://query.nytimes.com/gst/abstract.html?res=9E07EED9113FE433A25757C0A9659C946996D6CF,Thousands of Armenians Massacred at Samsun; German Socialists Urged to Curb the Turks,germany,,armenia (armenian) : germany (german) : turkey (turk),turkey (samsun),03,1918,158
http://query.nytimes.com/gst/abstract.html?res=9900E6DE103BEE3ABC4A52DFB2668383609EDE,REPORT U.S. MARINES ARE IN VLADIVOSTOK; Harbin Advices Regarded as Not Improbable by the State Department. NO POLITICAL SIGNIFICANCE Consuls at Port Tell Russians Forces Will Be Withdrawn When Order Is Restored. REPORT U.S. MARINES ARE IN VLADIVOSTOK GERMAN SHIPS AT LOVISA. Russian Fleet Said Still to be Lying Off Helsingfors. ANOTHER PROTEST TO BERLIN. Bolsheviki Object to Germanization of Yuriev.,germany,,germany (german) : russia (russian),china (harbin) : germany (berlin) : russia (vladivostok),04,1918,159
http://query.nytimes.com/gst/abstract.html?res=9906E4DD1238EE32A2575AC2A9639C946996D6CF,"AMERICANS TAKE CANTIGNY; Advance on Mile and a Quarter Front Into Fortified Village. 200 PRISONERS CAPTURED Germans Suffer Severely in Killed and Wounded, While Our Loss Is Small. BRITISH HIGHLY GRATIFIED Note Hard Hitting and Speed of Ally--""Magnificent!"" a French Officer Says. Our Losses Were Light. Salient 600 Yards Deep. Hit Hard and Quickly. AMERICANS TAKE CANTIGNY Causes Good Impression.",germany,,germany (german) : france (french) : united kingdom (british),,05,1918,153
http://query.nytimes.com/gst/abstract.html?res=9E02E5D8163EE433A25754C0A9609C946996D6CF,"OUR TROOPS RESISTLESS; Moving Out to ""Yankee Doodle,"" They Sweep Enemy from the Hills. MACHINE GUN FIDE DEADLY Whole Detachment of Germans Wiped Out--100 Prisoners Taken.NO HOLDING BACK OUR MENThey Press the Enemy So HardHe Has Had to Throw In Three New Divisions. Pershing Reports the Advance. FRENCH REPORT VEUILLY SUCCESS Defeat of German Attempt to Get a Grip on the Oise--Gains North of the Aisne. ""Local Engagements,"" Says Berlin. OUR TROOPS RESISTLESS HARD TO HOLD OUR TROOPS. They Wanted to Gross the Marne and Take Hill in Face of Foe.",germany,,germany (german) : france (french),germany (berlin),06,1918,153
http://query.nytimes.com/gst/abstract.html?res=9F06E3D7103BEE3ABC4F53DFB1668383609EDE,"PERSHING NOW HAS 251,000 IN FIGHTING; General March Says America Is Going After Second Million Troops in France. BIG GERMAN BLOW COMING Foch's ""Nibbling"" at the front Shows Greater Flexibility of the Allied Armies. Complete Confidence in Allies. PERSHIHG HAS NOW 251,000 IN FIGHTING Rushing Men to France. March Silent on Russia.",germany,france (france) : russia (russia),germany (german),,07,1918,135
http://query.nytimes.com/gst/abstract.html?res=9F01EEDE1739E13ABC4A53DFBE668383609EDE,"STROKE ON 10-MILE FRONT; Towns and Heights Won by Allies by Drive Northwest of Fere. FIERCE BATTLE GOING ON But Observers Report Some Forces of Enemy Retiring Hurriedly Northward. FOLLOWS AMERICAN GAINS German Line Is Shaken by Our Successes Near Seringes and Sergy. Foe Counterattacks Vainly. Four Towns Occupied by Allies. LEARNING OF MARNE DEFEAT. Germans on British Front Affected, Though News Is Scanty. HIGHLANDERS' FINE WORK. Relieve Weary American Division and Promptly Take Buzancy. HARPING ON OUR LOSSES. Wolff Bureau Has a Story of Our 110th Regiment. The Situation on the Battlefront",germany,,germany (german) : united kingdom (british),,08,1918,160
http://query.nytimes.com/gst/abstract.html?res=9F0DEEDC1439E13ABC4B53DFBF668383609EDE,"OUR MEN WIN 5-DAY BATTLE; Reach Terny-Sorny and Cross the St. QuentinSoissons, Road.SHELLING DEMORALIZED FOEArtillerymen Once Got Ahead ofInfantry and Captured German Gun Crews.PRISONERS NUMBER 1,000Little Boche Who Has Motherin America Taunts His Officer, Also a Captive. Triple Barrage Used. OUR MEN WIN 5-DAY BATTLE HURRICANE FIRE AT JUVIGNY. Allied Guns Roared Continuously For More Than an Hour.",germany,,germany (german),,09,1918,146
http://query.nytimes.com/gst/abstract.html?res=9A04E5DA1031E03ABC4950DFB6678383609EDE,"ALLIES UNITING ON TERMS; Conference on Armistice Is Reported Making Rapid Progress. INFORMAL PARLEYS FIRST Supreme War Council Will Meet After a Full Agreement Is Reached. MUST FREE ALL BRITISH Home Secretary Cave Insists on This in Truce--England's Anger Over Cruelties Grows. Believe Germany Will Submit. ARMISTICE MUST FREE ALL CAPTIVE BRITONS Home Secretary Cave Declares This to be a Prerequisite of Any Truce. Public Anger Seething. Make an Example of Germany. Stiff Guarantees Demanded. RED GOVERNMENT ASKS WILSON FOR 'ARMISTICE' Tchitcherin Requests to be Informed When American TroopsWill Be Withdrawn. SEES PLEA OF DESPERATION. Andrassy Moved by Fear of Berlin, Paris Paper Suggests. PARIS CENSORSHIP TIGHTENED News Also Shut Off by Flood of Exchanges on Peace.",germany,germany (germany) : united kingdom (england),united kingdom (british),germany (berlin) : france (paris),10,1918,174
http://query.nytimes.com/gst/abstract.html?res=9F06E1D61539E13ABC4953DFB7678383609EDE,HUGHES AIRPLANE REPORT ACCUSES DEEDS AND OTHERS; Court-Martial Proposed for Deeds and Prosecution for Three Subordinate Officers. INEFFICIENCY CHIEF FAULT Early Production Delays and Many Changes in Design Have Now Been Overcome. GREGORY GIVES APPROVAL Attoney General Says His Report Is Unnecessary--Ford Plant Found tax Toward German Sympathizers. Baker to Consider Recommendation. Vast Expenditures Made. Summary of the Hughes Investigation Into Delays in Aircraft Production AIRPLANE REPORT ACCUSES 4 OFFICERS Liberty Motor Production. Thirty-one Pages About Deeds. None Had Then Been Shipped. Causes of Delay in Production. Mr. Hughes's Recommendations. Suggests Criminal Prosecutions. What the Government Got. Payments Analyzed. Military and Naval Control. Law Set for Future Date. Deeds an Incorporator. A Study in Financing. Real Estate Considered. Deeds Selects Contractor. Inspected His Own Company's Work. Vrooman Censured. Rapid Change of Mind. The Liberty Motor. The Case of Baker's Brother. Baker Puts Brother Out. Work Badly Distributed. Attorney General Agr,germany,,germany (german),,11,1918,153
http://query.nytimes.com/gst/abstract.html?res=9F02EEDD1339E13ABC4052DFB4678383609EDE,Berlin to Issue White Book of Documents on War's Origin,germany,,,germany (berlin),12,1918,114
http://query.nytimes.com/gst/abstract.html?res=9801E3D8113BEE3ABC4F51DFB7668382609EDE,GERMAN AIM TO QUALIFY FOR LEAGUE OF NATIONS; Bernstorff Says Weimar Convention Is Counted On to ProveNation's Stability.,germany,germany (weimar),germany (german),switzerland (bern),01,1919,81
http://query.nytimes.com/gst/abstract.html?res=9F0DE6DA1139E13ABC4052DFB4668382609EDE,"FOCH NEXT TO DISARM FOE; Will Return to Treves With Plan for Full Demobilization. TO DISMANTLE SEA FORTS? Heligoland and Kiel Canal Mentioned--Blockade May BeLifted Afterward.ALL GERMAN PLEAS VAINNew German-Polish Frontier,Tentatively Marked, GivesBulk of Posen to Poles. To Present Disarmament Plan. Erzberger Bids for American Help. Signed Sunday After Long Discussion. Germany Raises Three Points. Learned Wilson Approved Terms. Takes Farming Land from Germany. Renewed for An Indefinite Period.",germany,germany (germany),germany (german) : poland (polish),,02,1919,80
http://query.nytimes.com/gst/abstract.html?res=9F04E5D61331E433A2575AC2A9659C946896D6CF,AWAIT PEACE TERMS TO TURN BOLSHEVIST; Germany and Austria Working Hand-in-Hand with Hungary Against Allies. AWAIT PEACE TERMS TO TURN BOLSHEVIKI,germany,austria (austria) : germany (germany) : hungary (hungary),,,03,1919,88
http://query.nytimes.com/gst/abstract.html?res=9B06E1DD1F3BE03ABC4B52DFB2668382609EDE,Our Troops in Coblenz Guard German Banks,germany,,germany (german),,04,1919,86
http://query.nytimes.com/gst/abstract.html?res=990CEED71E39E13ABC4950DFB3668382609EDE,ALLIES WILL YIELD LITTLE ON TREATY; Paris Is Confident That Germans Will Obtain No Material Modifications.BROCKDORFF'S BOLD FRONTHe Sent Word to Berlin ThatHe Would Not Sign theDocument as Drawn.,germany,,germany (german),germany (berlin) : france (paris),05,1919,98
http://query.nytimes.com/gst/abstract.html?res=9406EEDC143AE03ABC4051DFB0668382609EDE,"SUSPECT EX-KAISER WILL SOON RETURN; Allies Decide to Ask the Dutch Government to Increase Its Vigilance. CROWN PRINCE IN HOLLAND official Investigation Shows He Is Still on the Island of Wieringen. Hope for Prosperity Through Kaiser. German Offiers Plead for ex-Ruler. SUSPECT EX-KAISER WILL SOON RETURN Ex-Crown Prince Still in Holland PRINCE UNPOPULAR AT HOME. Allies Attached Little Importance to His Reported Escape. PRINCE'S PICTURE ""IMMORAL."" One of Them to be Removed from Public Schools of Nuremberg.",germany,netherlands (holland),germany (german) : netherlands (dutch),,06,1919,110
http://query.nytimes.com/gst/abstract.html?res=9A01E1DA1638E13ABC4C51DFB1668382609EDE,Bread Ration For France Likely to Be Renewed,france,france (france),,,07,1919,45
http://query.nytimes.com/gst/abstract.html?res=9502EFD7133DE533A25750C2A96E9C946896D6CF,"EBERT IS CHEERED AS HE IS SWORN IN; Takes Oath at Weimar, Calling Germans to Unity in Struggle for Life. LOYAL SERVICE HIS KEYNOTE He Urges ""Sacred Labor"" for the Nation--Crowds Sing ""Deutschland Ueber Alles.""",germany,germany (weimar),germany (german),,08,1919,30
http://query.nytimes.com/gst/abstract.html?res=9E0CE4D6143AE03ABC4953DFBF668382609EDE,"BRITAIN SENDS BIG SQUADRON TO THE BALTIC; General Offensive in North Against the Bolsheviki Expected in Berlin.PETROGRAD ITS OBJECTIVEAustralians and Russians Recapture Emptsa, with 500Prisoners and 10 Guns.GERMANS PLOTTING OPENLYBaltic Provinces Now Chief Centreof Intrigue to Obtain Control of Russia. Speculation as to Allied Plans. BRITAIN SENDS BIG SQUADRON TO BALTIC Change of Front by Germans.",united kingdom,united kingdom (britain),russia (russian),germany (berlin),09,1919,24
http://query.nytimes.com/gst/abstract.html?res=9807E0D61038EE32A25750C2A9669D946896D6CF,"British Offer $30,000 Memorial of American Sea Co-operation",united kingdom,,united kingdom (british),,10,1919,36
http://query.nytimes.com/gst/abstract.html?res=9F00E6D81138EE32A25757C0A9679D946896D6CF,CUT IN WORKDAY RETARDS GERMANY; Industry Crippled in Competing with Countries Where Production Is Greater.RETURNING TO OVERTIMENeuhaus Tells of Unions Consenting to the Resumptionof Former Methods. CUT IN WORKDAY RETARDS GERMANY,germany,germany (germany),,,11,1919,27
http://query.nytimes.com/gst/abstract.html?res=9F07E7D7123BEE32A2575BC1A9649D946896D6CF,"STOP GERMAN ARMS ON WAY TO MEXICO; Two Large Shipments of Machine Guns and AccessoriesAre Seized in Holland.FOCH SHOWS UP THE PLANGermany Ordered to Prevent Such Shipments, as They Violate the Armistice Terms.",germany,mexico (mexico) : netherlands (holland),germany (german),,12,1919,37
http://query.nytimes.com/gst/abstract.html?res=9A02E2DF153EE433A25751C0A9679C946195D6CF,Berlin to Use Sleeping Cars in Caring for Hotel Overflow,germany,,,germany (berlin),01,1920,37
http://query.nytimes.com/gst/abstract.html?res=9F06E1DF143EE13ABC4153DFB466838B639EDE,BRITAIN RESERVED ON CULPRIT LISTS; Semi-Official Hint That London Will Not Support 'Unknown' Indictments. PRESS ATTACKS DEMANDS Premier May Go to Paris to Harmonize British and French Views.,united kingdom,united kingdom (britain),france (french) : united kingdom (british),france (paris) : united kingdom (london),02,1920,57
http://query.nytimes.com/gst/abstract.html?res=9400E5DB123EE13ABC4A51DFB566838B639EDE,ALLIES AT ODDS ON POLICING RUHR; Ebert Government's Request Starts Warm Discussions Between France and England.FRENCH SUSPECT TRICKERY Believe Germans Seize a Pretext for Occupation in Violation of the Treaty.,germany,france (france) : united kingdom (england),germany (german),,03,1920,58
http://query.nytimes.com/gst/abstract.html?res=9504E6DB133FE432A25754C1A9629C946195D6CF,"TO WARN BERLIN MILITARIST COUP MEANS END OF AID; All Allies Adopt the British Proposal to Check the Revolutionists. APPLIES TO DISARMAMENT French Welcome the Step, but the Press Is Demanding Even Stronger Means of Coercion. PLOTTERS SEIZED IN BERLIN Monarchists and Bolsheviki Are Trapped While Holding Conference in War Minister's Building.",germany,,france (french) : united kingdom (british),germany (berlin),04,1920,36
http://query.nytimes.com/gst/abstract.html?res=9D06E2D8163AE532A2575AC0A9639C946195D6CF,POLES TAKE KIEV; MOVE ON ODESSA; Soviet Army Surrenders Former City and Retires Across the Dnieper. POLES TURN TO THE SOUTH Armored Trains and Infantry Thrown Into the Struggle Along Railroad to Odessa. Soviets Admit Loss of Kiev. POLES TAKE KIEV; MOVE ON ODESSA THINK RUMANIA MAY JOIN. French Look for Attack on Bolsheviki in Odessa Sector.,france,romania (rumania) : russia (soviet),france (french),ukraine (kiev),05,1920,22
http://query.nytimes.com/gst/abstract.html?res=9E00E5DF153AEE32A25753C2A9609C946195D6CF,"LABOR FOR LEAGUE WITHOUT CHANGES; Federation Votes Support After Bitter Fight by Friends of Irish and Progressives. ASKS HANDS OFF IN MFXICO Gompers, as Montreal Convention Closes, Leaves to Place Demands Before Democrats. Labor Demands Outlined. Always for World peace. LABOR FOR LEAGUE WITHOUT CHANGES Urge Support of Labor Stores. $25,000 Added to Wesleyan Fund.",ireland,,ireland (irish),,06,1920,21
http://query.nytimes.com/gst/abstract.html?res=9F00E0DE103DE533A25751C1A9619C946195D6CF,Both Spa and Berlin Defied By Bavaria and Wuerttemberg,germany,,,germany (berlin),07,1920,27
http://query.nytimes.com/gst/abstract.html?res=9A05EFD91F31E03ABC4E51DFBE66838B639EDE,"POLAND REJECTS TERMS AS RED ARMY DISSOLVES; Tchitcherin, in Message to London, Threatens to Break OffParley at Minsk.ONLY ONE CLAUSE ACCEPTEDPoles to Demobilize if Russians Will Do So--BritishBoundary Discarded.RED BASE OF GRODNO TAKEN Of Host 250,000 Strong That Menaced Warsaw, Only 30,000Fugitives Remain.",poland,poland (poland),russia (russian),belarus (minsk) : united kingdom (london) : poland (warsaw),08,1920,78
http://query.nytimes.com/gst/abstract.html?res=9D05E4DC1F31E433A25755C2A96F9C946195D6CF,King of Italy Flies Over Rome in Dirigible,italy,italy (italy),,italy (rome),09,1920,23
http://query.nytimes.com/gst/abstract.html?res=9D0CE5DE1630E433A2575AC0A9669D946195D6CF,"Egypt Accepts British Offer, But Proposes One Reservation",united kingdom,egypt (egypt),united kingdom (british),,10,1920,36
http://query.nytimes.com/gst/abstract.html?res=9903E7DE1E30E433A25752C0A9679D946195D6CF,"RADIO 'PHOHE HEARD JERSEY TO SCOTLAND; With 100 Wait Power Amateur's Voice Carries 3,500Miles Across Sea.TEST BY BOY AND FATHER Feat Establishes New Wireless Record--Done by Hugh Robinson, Pioneer Aviator.",united kingdom,united kingdom (scotland) : jersey (jersey),,,11,1920,39
http://query.nytimes.com/gst/abstract.html?res=9A01E2D71E30E433A25751C0A9649D946195D6CF,Scheer's Report on Jutland Battle Now Published for the First Time; German Admiral Told the Kaiser That His Whole Fleet Was Menaced With Destruction at One Time--Aggressive Attackby Destroyers Held Off British Fleet.,united kingdom,,germany (german) : united kingdom (british),,12,1920,32
http://query.nytimes.com/gst/abstract.html?res=9907E0D6153CE533A25754C2A9679C946095D6CF,Berlin Would Waive Fixing Indemnity Now; ready to Accept 5-Year Instalment Plan,germany,,,germany (berlin),01,1921,29
http://query.nytimes.com/gst/abstract.html?res=9D06E7DC113FE432A25754C2A9649C946095D6CF,GEDDES'S MEDIATION ON YAP NOT WANTED; State Department Regards Great Britain as an Interested Party in the Controversy. THINKS JAPAN OBSTRUCTIVE Only Interest in Control of Island Would Be to Prevent Pacific Commercial Development.,united kingdom,united kingdom (britain) : japan (japan),,,02,1921,36
http://query.nytimes.com/gst/abstract.html?res=9906E2DA133CE533A2575BC0A9659C946095D6CF,SIMONS TO RETURN TO BERLIN; SCENE OF THE ALLIED INVASION OF GERMANY.,germany,germany (germany),,germany (berlin),03,1921,59
http://query.nytimes.com/gst/abstract.html?res=9D07EFDC1631EF33A25750C2A9629C946095D6CF,"BRITISH FEEL NOTE IS TIMELY WARNING; Think Harding, in Effect, Calls Upon Germany to Make Acceptable Offer. BERLIN'S LAST HOPE GONE Press Agrees That the Prompt American Answer to Appeal Was the Right One.",germany,germany (germany),united kingdom (british),germany (berlin),04,1921,58
http://query.nytimes.com/gst/abstract.html?res=9F02E2DE1E3FEE3ABC4C53DFB366838A639EDE,"Berlin Cabinet in Night Session Drafts New Note; Is Said to Offer 132,000,000,000, Marks to Allies",germany,,,germany (berlin),05,1921,58
http://query.nytimes.com/gst/abstract.html?res=9403EFD71F3FEE3ABC4953DFB066838A639EDE,REPORTS IRISH ARMY READY TO TAKE FIELD; London Hears Republican Forces Are Mobilizing at Two Points for Active Work. BOMB KILLS SIX SOLDIERS Road Blown Up by Sinn Feiners --Twelve Also Wounded in the Attack.,united kingdom,,ireland (irish),united kingdom (london),06,1921,43
http://query.nytimes.com/gst/abstract.html?res=9804EFD71731EF33A2575AC2A9619C946095D6CF,EMBASSY CANCELS NORTHCLIFFE DINNER; HE BLAMES CURZON; Invitation to British Publisher to Stop at Geddes's Residence Is Also Withdrawn. LAID TO CLASH IN LONDON Viscount Attributes Official Snub to London Times Attack on Foreign Secretary. TALKS LONG WITH HARDING Mrs. E.B. McLean to Entertain Him and Most of Guests Bidden to Canceled Dinner.,united kingdom,,united kingdom (british),united kingdom (london),07,1921,53
http://query.nytimes.com/gst/abstract.html?res=9901E5D6173EEE3ABC4152DFBE66838A639EDE,SOVIET ACCEPTS HOOVER'S TERMS; Immediate Steps to Be Taken to Rush Food to Russian Children.NO APPEAL TO THE PUBLICDistribution to Be Carried OnThrough One Organizationby Harding's Request.,russia,russia (soviet),russia (russian),,08,1921,32
http://query.nytimes.com/gst/abstract.html?res=990DE1D9153EEE3ABC4152DFBF66838A639EDE,London Labor Mayors Start In Effort to See Lloyd George,united kingdom,,,united kingdom (london),09,1921,30
http://query.nytimes.com/gst/abstract.html?res=9A02E2DF133EEE3ABC4F53DFB667838A639EDE,"DOMINIONS TO SHARE ARMS DELEGATION; Will Have Half of the Six British Delegates--Pearce to Represent Australia.LLOYD GEORGE NOT TO COMEPremier Hughes Says ""AmericaSlammed the Door"" on Separate Dominion Footing.",united kingdom,australia (australia),united kingdom (british),,10,1921,42
http://query.nytimes.com/gst/abstract.html?res=9D0DE0DB103EEE3ABC4A53DFB767838A639EDE,"DELEGATES ARRIVE FROM FOUR POWERS; British, Italian, Japanese and Chinese Here on Olympic for Arms Conference. LORD LEE COMES WITH HOPE First Lord, of Admiralty Says Britain Will Do Anything Save Imperil the Empire.",united kingdom,united kingdom (britain),china (chinese) : united kingdom (british) : italy (italian) : japan (japanese),,11,1921,63
http://query.nytimes.com/gst/abstract.html?res=9404E1D91431EF33A25752C0A9649D946095D6CF,ASK CHINA AND JAPAN TO SETTLE SHANTUNG AS JAPAN TRIES FOR HIGHER NAVAL RATIO; AMERICA AND BRITAIN FIRM FOR 5-5-3; CONFERENCE OBSTACLES UP Shantung Question Now Brought into Direct Negotiations. HUGHES AND BALFOUR HELP Japan Refuses to Withdraw Troops From Manchuria or Police From China. NAVY RATIO MORE DIFFICULT French Firm on Submarines-- Signs of British Favor to Anglo-Japanese Alliance. China Forces Shantung Issue. Better Auspices for Negotiations. Bars Evacuating Manchuria. Naval Ratio More Difficult. Plenary Session Delayed. Show British Favor to Alliance.,united kingdom,china (china) : united kingdom (britain) : japan (japan),france (french) : united kingdom (british) : japan (japanese),,12,1921,60
http://query.nytimes.com/gst/abstract.html?res=940DEEDA1030EE3ABC4C53DFB7668389639EDE,MAY DISCUSS NEW ALLIANCE AT CANNES; Briand Sees in Entente With Britain Best Basis for Europe's Reconstruction.OTHER POWERS COULD JOINCurzon Regarded as the MostFormidable Obstacle to PlanSo Desired by French.,france,united kingdom (britain),france (french),,01,1922,38
http://query.nytimes.com/gst/abstract.html?res=9501E2DC1E30EE3ABC4952DFB4668389639EDE,"GENOA DATE OPENS ANGLO-FRENCH RIFT; British Refusal to Ask for a Delay Puts Poincare's Policy to the Test. FRENCH WANT COMPROMISE While Strongly Supporting Premier, Public Opinion Is Impatient for Definite Results.",united kingdom,,france (french) : united kingdom (british),italy (genoa),02,1922,36
http://query.nytimes.com/gst/abstract.html?res=9806E6DD1639EF3ABC4C51DFB5668389639EDE,British Submarine Lost With All of Crew; H-42 Rammed by Destroyer Off Gibraltar,united kingdom,,united kingdom (british),,03,1922,34
http://query.nytimes.com/gst/abstract.html?res=950DE0D91739EF3ABC4F51DFB2668389639EDE,"LLOYD GEORGE FEARS A WELTER OF BLOOD FROM RUSSO-GERMAN PERIL IF GENOA FAILS, WISHES AMERICA WOULD HELP SAVE EUROPE; PEACE COMPACT ONLY HOPE Premier Says No Frontier From Baltic toBlack Sea Is Accepted.APPEALS TO WORLD PRESSUrges Newspapers to InstilPatience, Good-Will and Fellowship in All Countries.NO THREAT BY POINCAREHis Viewpoint Distorted andFrance Unable to Act Alone,Says Paris Paper.",russia,,germany (german) : russia (russo),france (paris) : italy (genoa),04,1922,42
http://query.nytimes.com/gst/abstract.html?res=9A0DE1D9163BE533A25753C1A9639C946395D6CF,"YONKERS 'GOLD MINE' A $500,000 FRAUD; Thousands of Russians Throughout Country Lured by ""Salted"" Dream of Riches.FOUR MEN ARE ARRESTEDIndictments Follow Complaintsof Working Men and WomenWho Invested in Stock.",russia,,russia (russian),,05,1922,54
http://query.nytimes.com/gst/abstract.html?res=9F05E1DC1439EF3ABC4953DFB0668389639EDE,"IRISH PEOPLE MUST CARRY OUT TREATY, ASSERTS CHURCHILL; Britain Will Reoccupy Territory if Coalition Violates It, He Tells Commons. WILL AWAIT JUNE ELECTION Four Republicans Who Enter New Government, He Says, Must Sign Treaty Declaration. CRAIG CALLED TO LONDON Meanwhile Disorder Continues at Belfast, Where Nine Are Killed During Day.",united kingdom,united kingdom (britain),ireland (irish),united kingdom (london),06,1922,37
http://query.nytimes.com/gst/abstract.html?res=940CE0DC1539EF3ABC4E53DFB1668389639EDE,"RADICALS STORM GERMAN CHATEAU; Machine Guns and Grenades Used in Battle With Monarchists at Magdeburg.15 DIE, 48 HURT AT ZWICKAUBloodshed in Republican Demonstrations--Reichstag inDanger of Dissolution.",germany,,germany (german),,07,1922,31
http://query.nytimes.com/gst/abstract.html?res=9D02E6D91339EF3ABC4D52DFBE668389639EDE,"NORTHCLIFFE DIES OF HEART DISEASE AT HIS LONDON HOME; Collapse Followed Failure of His Health at the Height of His Career. OWNED 100 PUBLICATIONS London Times and Daily Mail, His Principal Papers, Tell of His Large Aims. HARDING SENDS CONDOLENCE His Friendship for America Often Shown--Future Control of London Times in Doubt.",united kingdom,,,united kingdom (london),08,1922,29
